Account,date,daily_pnl,trade_count,avg_trade_size,sentiment_value,sentiment_class,win_rate,buy_sell_ratio
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-06,2780.1355,806,716.78503,49.0,Neutral,0.3399503722084367,1.930909090909091
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-07,6119.378,787,1749.6033,44.0,Fear,0.25667090216010163,2.974747474747475
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-08,330.0399,328,764.5768,44.0,Fear,0.2926829268292683,2.4166666666666665
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-09,183.59322,122,747.83636,46.0,Neutral,0.1721311475409836,4.545454545454546
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-10,1338.3984,304,868.6252,43.0,Fear,0.6085526315789473,0.6432432432432432
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-11,869.7571,183,1215.3866,47.0,Neutral,0.16939890710382513,4.903225806451613
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-12,0.0,50,999.666,46.0,Neutral,0.0,inf
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-13,1312.5581,399,2012.0398,50.0,Neutral,0.40100250626566414,1.49375
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-14,414.74316,306,1372.3452,48.0,Neutral,0.1111111111111111,7.742857142857143
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-15,590.73517,466,787.2579,50.0,Neutral,0.24248927038626608,3.0521739130434784
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-16,819.9958,455,501.30875,54.0,Neutral,0.42857142857142855,0.9868995633187773
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-17,303.11203,284,598.841,51.0,Neutral,0.4154929577464789,0.7108433734939759
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-18,3494.9644,413,1209.0696,47.0,Neutral,0.36077481840193704,1.7350993377483444
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-19,1280.6096,400,1091.8989,44.0,Fear,0.335,1.9850746268656716
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-20,2866.8726,968,817.1428,49.0,Neutral,0.45764462809917356,1.18510158013544
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-21,3417.7134,769,1031.4382,55.0,Greed,0.4434330299089727,1.2551319648093842
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-22,101.062904,41,789.06244,49.0,Neutral,0.4878048780487805,1.05
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-23,0.0,53,226.2851,50.0,Neutral,0.0,inf
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-24,0.0,42,495.5931,49.0,Neutral,0.0,inf
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-25,826.5484,193,626.2487,25.0,Fear,0.27979274611398963,2.574074074074074
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-26,0.0,20,749.8255,21.0,Extreme Fear,0.0,inf
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-27,0.0,13,768.64844,10.0,Extreme Fear,0.0,inf
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-28,1011.259,197,623.24445,16.0,Extreme Fear,0.3096446700507614,2.517857142857143
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-02,625.5122,32,1691.2285,26.0,Fear,0.5,1.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-03,60.17137,176,234.52426,33.0,Fear,0.08522727272727272,10.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-04,0.0,40,369.27676,15.0,Extreme Fear,0.0,inf
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-14,0.0,8,874.97876,27.0,Fear,0.0,inf
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-15,73.34455,21,917.6357,38.0,Fear,0.42857142857142855,0.75
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-16,100.22199,47,400.05872,29.0,Fear,0.3617021276595745,0.6785714285714286
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-17,18.57004,13,303.84384,30.0,Fear,0.46153846153846156,0.8571428571428571
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-23,6653.135,550,894.60944,72.0,Greed,0.39090909090909093,1.558139534883721
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-24,1279.6886,334,1325.6926,63.0,Greed,0.19461077844311378,4.138461538461539
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-25,4058.113,138,1475.0315,60.0,Greed,0.3115942028985507,2.2093023255813953
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-26,0.0,50,425.9992,65.0,Greed,0.0,inf
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-27,147.30917,46,858.38806,61.0,Greed,0.08695652173913043,10.5
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-28,474.24542,155,1106.0305,54.0,Neutral,0.13548387096774195,6.380952380952381
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-29,1189.4974,214,1261.7606,60.0,Greed,0.43457943925233644,1.3010752688172043
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-30,1555.8346,345,793.92053,56.0,Greed,0.3565217391304348,1.8048780487804879
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-05-01,1449.5294,288,1130.8871,53.0,Neutral,0.3506944444444444,1.8514851485148516
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-03,0.0,16,9281.687,37.0,Fear,0.0,inf
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-04,-14176.511,10,13492.987,34.0,Fear,0.0,4.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-05,0.0,2,10053.805,26.0,Fear,0.0,inf
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-07,0.0,1,500.0,29.0,Fear,0.0,inf
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-08,-40.712215,4,114.82,20.0,Extreme Fear,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-09,0.0,2,250.0,48.0,Neutral,0.0,inf
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-17,-288.2831,1,211.7,25.0,Fear,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-18,0.0,1,0.01,31.0,Fear,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-21,0.0,2,1000.14,26.0,Fear,0.0,inf
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-08,0.0,1,0.11,29.0,Fear,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-10,-219.72966,2,890.27,33.0,Fear,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-17,0.0,1,499.72,71.0,Greed,0.0,inf
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-28,167.28015,4,375.2325,72.0,Greed,1.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-07,3360.9282,95,208.82051,77.0,Extreme Greed,0.5052631578947369,0.9791666666666666
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-13,0.0,1,200.04,84.0,Extreme Greed,0.0,inf
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-18,693.22076,9,186.34222,83.0,Extreme Greed,1.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-21,2.83504,1,202.87,82.0,Extreme Greed,1.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-29,0.0,21,5762.3564,78.0,Extreme Greed,0.0,inf
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-01,34709.85,61,856.45197,81.0,Extreme Greed,0.8032786885245902,0.24489795918367346
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-03,0.0,34,2941.1758,76.0,Extreme Greed,0.0,inf
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-10,0.0,8,13718.099,78.0,Extreme Greed,0.0,inf
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-11,994.239,15,165.00133,74.0,Greed,1.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-12,2512.4375,4,1374.4125,83.0,Extreme Greed,1.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-16,2069.3582,13,192.29384,83.0,Extreme Greed,1.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-17,256.20035,1,299.74,87.0,Extreme Greed,1.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-20,23353.627,12,4763.336,74.0,Greed,0.9166666666666666,0.09090909090909091
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-04,556.8031,5,213.094,73.0,Greed,1.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-14,7013.4287,12,829.285,63.0,Greed,1.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-21,2806.4348,8,597.6225,76.0,Extreme Greed,1.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-27,12084.434,56,989.88104,71.0,Greed,1.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-28,0.0,3,0.07666667,72.0,Greed,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-03,20.596691,1,999.91,44.0,Fear,1.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-10,30.785143,2,249.82,43.0,Fear,1.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-08,-1121.6509,2,1250.705,28.0,Fear,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-08,-920.3363,1,1000.85,24.0,Extreme Fear,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-10,-965.12146,3,534.00665,39.0,Fear,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-13,-53.631355,2,64.53,45.0,Neutral,0.0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-02,0.0,44,1779.0294,80.0,Extreme Greed,0.0,inf
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,20925.514,145,3898.7383,76.0,Extreme Greed,0.7241379310344828,0.38095238095238093
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-04,0.0,1,0.1,78.0,Extreme Greed,0.0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,0.0,21,7268.5254,15.0,Extreme Fear,0.0,inf
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,0.0,9,3500.6445,20.0,Extreme Fear,0.0,inf
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,0.0,4,6911.9253,24.0,Extreme Fear,0.0,inf
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,0.0,38,2461.4434,34.0,Fear,0.0,inf
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,0.0,33,2865.9023,24.0,Extreme Fear,0.0,inf
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,622.41077,13,792.1807,18.0,Extreme Fear,0.46153846153846156,1.1666666666666667
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,5615.9097,19,2486.8374,39.0,Fear,1.0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,2513.431,45,2262.842,43.0,Fear,0.5333333333333333,0.875
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,0.0,21,2434.7927,39.0,Fear,0.0,inf
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,28100.701,28,2829.675,72.0,Greed,1.0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,2587.4438,87,2334.958,63.0,Greed,0.19540229885057472,4.117647058823529
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,7480.2104,55,2564.5469,60.0,Greed,0.5636363636363636,0.7741935483870968
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,0.0,4,1968.87,78.0,Extreme Greed,0.0,inf
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,39.7705,1,7158.62,74.0,Greed,1.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,15.24474,1,771.87,83.0,Extreme Greed,1.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,0.0,3,320.13333,70.0,Greed,0.0,inf
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,3.43,1,963.83,73.0,Greed,1.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,-1017.42413,125,5323.3423,30.0,Fear,0.144,1.9069767441860466
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,-1646.3529,35,9477.485,32.0,Fear,0.0,0.06060606060606061
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,0.0,21,3925.5247,34.0,Fear,0.0,inf
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,5304.48,162,4703.033,32.0,Fear,0.691358024691358,0.44642857142857145
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-20,0.0,1,84870.0,49.0,Neutral,0.0,inf
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,5070.6196,23,15004.912,45.0,Neutral,0.7391304347826086,0.35294117647058826
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,0.0,1,87100.0,46.0,Neutral,0.0,inf
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,2087.0637,27,16199.963,47.0,Neutral,0.1111111111111111,8.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,894.0,21,16543.902,40.0,Fear,0.2857142857142857,2.5
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,1342.0,54,6430.7036,44.0,Fear,0.07407407407407407,12.5
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,2020.0,8,42527.5,25.0,Fear,0.125,7.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,2400.0,8,41637.5,30.0,Fear,0.125,7.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,0.0,17,2238.4695,23.0,Extreme Fear,0.0,inf
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-11,5246.0,7,29785.715,25.0,Fear,1.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-12,0.0,14,1435.7079,43.0,Fear,0.0,inf
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-05,0.0,9,5556.203,75.0,Extreme Greed,0.0,3.5
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,-205.4347,11,10291.214,72.0,Greed,0.36363636363636365,0.8333333333333334
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-15,-24.632034,2,5304.975,70.0,Greed,0.0,inf
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,0.0,3,5116.2563,67.0,Greed,0.0,inf
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,304.9828,14,8305.573,73.0,Greed,0.5,0.2727272727272727
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,0.0,2,15582.09,65.0,Greed,0.0,inf
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,1000.5386,15,6106.827,73.0,Greed,0.6666666666666666,0.5
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,162.73228,18,7868.711,74.0,Greed,0.4444444444444444,1.25
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,537.2114,49,2555.7952,70.0,Greed,0.5306122448979592,0.8148148148148148
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,141.83267,10,8887.428,74.0,Greed,0.2,4.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,146.9367,13,6033.7114,70.0,Greed,0.6153846153846154,0.625
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,1008.61993,39,10332.178,71.0,Greed,0.38461538461538464,1.1666666666666667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,-245.08134,3,19982.838,73.0,Greed,0.0,2.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,-704.8892,28,6121.8237,73.0,Greed,0.14285714285714285,1.1538461538461537
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,-970.7309,23,4352.924,73.0,Greed,0.0,0.7692307692307693
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,508.92215,50,11391.195,65.0,Greed,0.3,1.631578947368421
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,354.99866,52,13510.58,68.0,Greed,0.4423076923076923,0.625
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,-129.53146,18,14679.974,65.0,Greed,0.05555555555555555,1.25
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,783.9791,17,7138.161,71.0,Greed,0.47058823529411764,1.125
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,866.0155,67,5888.05,70.0,Greed,0.417910447761194,0.9142857142857143
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,-67.60364,5,19958.508,68.0,Greed,0.0,0.6666666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,164.14156,66,25817.312,72.0,Greed,0.19696969696969696,0.8857142857142857
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,135.58167,22,13569.155,70.0,Greed,0.45454545454545453,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,-835.6812,97,10812.887,71.0,Greed,0.09278350515463918,1.1555555555555554
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,-269.87445,128,11894.159,71.0,Greed,0.25,0.45454545454545453
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,-826.3498,70,12429.313,76.0,Extreme Greed,0.2571428571428571,0.6666666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,-1517.0913,193,10660.516,73.0,Greed,0.21243523316062177,0.9108910891089109
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-11,-164.0895,19,13641.064,76.0,Extreme Greed,0.2631578947368421,1.375
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-12,-1925.519,7,28583.182,71.0,Greed,0.0,2.5
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-15,0.0,5,10001.248,52.0,Neutral,0.0,inf
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,939.62854,3,17648.416,64.0,Greed,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,813.2741,53,15110.019,60.0,Greed,0.20754716981132076,1.4090909090909092
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,68.93318,46,9231.12,63.0,Greed,0.06521739130434782,0.6428571428571429
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,-385.21524,39,10946.209,51.0,Neutral,0.1282051282051282,2.25
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,-146.57486,106,10095.193,52.0,Neutral,0.14150943396226415,1.3043478260869565
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,266.58115,11,9375.431,56.0,Greed,0.2727272727272727,0.375
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,209.39217,37,7671.795,55.0,Greed,0.24324324324324326,1.6428571428571428
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,-369.24487,45,9211.532,50.0,Neutral,0.24444444444444444,2.75
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,-2808.3538,68,14192.421,48.0,Neutral,0.14705882352941177,0.6585365853658537
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,-3093.6294,6,11094.355,52.0,Neutral,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,0.0,3,839.1367,49.0,Neutral,0.0,inf
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,484.8471,72,5724.157,55.0,Greed,0.6111111111111112,0.38461538461538464
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,-173.6542,49,8183.906,61.0,Greed,0.10204081632653061,1.3333333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,-799.8408,859,7340.6836,60.0,Greed,0.2689173457508731,1.2082262210796915
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,0.0,6,334.69666,63.0,Greed,0.0,inf
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,456.42346,42,11292.344,63.0,Greed,0.30952380952380953,0.8260869565217391
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,223.3092,56,10782.5,60.0,Greed,0.10714285714285714,0.47368421052631576
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,47.623898,35,5805.358,60.0,Greed,0.2571428571428571,1.1875
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,-33.45418,72,10697.198,60.0,Greed,0.19444444444444445,0.8461538461538461
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,-215.61594,1088,7396.281,64.0,Greed,0.1645220588235294,0.9087719298245615
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,241.24211,15,450.582,62.0,Greed,0.13333333333333333,0.875
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,770.75604,10,2605.1118,66.0,Greed,0.4,0.25
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,983.4432,34,6244.4653,71.0,Greed,0.20588235294117646,2.090909090909091
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,913.88184,16,14202.981,70.0,Greed,0.375,2.2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,559.44385,14,142.85643,79.0,Extreme Greed,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,191.29666,23,4465.2686,74.0,Greed,0.17391304347826086,0.4375
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,816.0904,11,9886.378,72.0,Greed,0.7272727272727273,0.375
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,0.0,12,8396.054,72.0,Greed,0.0,5.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,259.62943,30,6791.9624,76.0,Extreme Greed,0.23333333333333334,5.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,-8.05898,6,8333.849,75.0,Extreme Greed,0.16666666666666666,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,210.3153,4,427.575,72.0,Greed,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,0.0,1,10005.6,78.0,Extreme Greed,0.0,inf
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,0.0,2,2500.32,74.0,Greed,0.0,inf
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,0.0,2,249.985,72.0,Greed,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,576.38116,8,322.04,79.0,Extreme Greed,0.875,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,1320.8043,7,3546.727,80.0,Extreme Greed,0.42857142857142855,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,-1443.8146,7,420.53857,80.0,Extreme Greed,0.0,inf
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,1026.004,13,290.51614,82.0,Extreme Greed,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,388.83084,19,3995.2542,83.0,Extreme Greed,0.42105263157894735,0.46153846153846156
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,0.0,2,5000.0,81.0,Extreme Greed,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,0.0,2,3751.305,79.0,Extreme Greed,0.0,inf
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,212.3193,1,5214.47,77.0,Extreme Greed,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,-174.00153,10,2982.842,79.0,Extreme Greed,0.0,4.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,3829.987,10,7134.341,74.0,Greed,0.4,1.5
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,238.32608,4,2560.8025,78.0,Extreme Greed,0.25,3.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,0.0,4,3749.9724,79.0,Extreme Greed,0.0,inf
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,0.0,2,4999.83,71.0,Greed,0.0,inf
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,965.5522,8,3245.635,79.0,Extreme Greed,1.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,-2830.4443,15,2021.84,79.0,Extreme Greed,0.0,inf
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,0.0,3,1662.7633,70.0,Greed,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,0.0,50,339.7238,65.0,Greed,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,0.0,14,301.70145,67.0,Greed,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,0.0,6,829.80835,48.0,Neutral,0.0,0.0
